DATE,REEF,SITE,RESEARCH_SITE,BLEACHING_SURFACE_1,BLEACHING_POPULATION_1,DAMAGE_ANCHOR_1,DAMAGE_DYNAMITE_1,DAMAGE_OTHER_1,DISEASE_COLONIES_1,DISEASE_POPULATION_1,SCARS_COTS_1,SCARS_DRUPELLA_1,SCARS_UNKNOWN_1,FISHINGLINE_1,TRASH_FISHNETS_1,TRASH_GENERAL_1,RARE_ANIMALS_1,BLEACHING_SURFACE_2,BLEACHING_POPULATION_2,DAMAGE_ANCHOR_2,DAMAGE_DYNAMITE_2,DAMAGE_OTHER_2,DISEASE_COLONIES_2,DISEASE_POPULATION_2,SCARS_COTS_2,SCARS_DRUPELLA_2,SCARS_UNKNOWN_2,FISHINGLINE_2,TRASH_FISHNETS_2,TRASH_GENERAL_2,RARE_ANIMALS_2,BLEACHING_SURFACE_3,BLEACHING_POPULATION_3,DAMAGE_ANCHOR_3,DAMAGE_DYNAMITE_3,DAMAGE_OTHER_3,DISEASE_COLONIES_3,DISEASE_POPULATION_3,SCARS_COTS_3,SCARS_DRUPELLA_3,SCARS_UNKNOWN_3,FISHINGLINE_3,TRASH_FISHNETS_3,TRASH_GENERAL_3,RARE_ANIMALS_3,BLEACHING_SURFACE_4,BLEACHING_POPULATION_4,DAMAGE_ANCHOR_4,DAMAGE_DYNAMITE_4,DAMAGE_OTHER_4,DISEASE_COLONIES_4,DISEASE_POPULATION_4,SCARS_COTS_4,SCARS_DRUPELLA_4,SCARS_UNKNOWN_4,FISHINGLINE_4,TRASH_FISHNETS_4,TRASH_GENERAL_4,RARE_ANIMALS_4
13/11/2016 0:00,Inner Gneerings,The Caves,2,36,1,0,0,1,0,0,0,0,4,0,0,0,0,44,1,0,0,0,0,0,0,0,5,0,0,0,0,7,1,0,0,1,0,0,0,0,5,0,0,0,0,23,1,0,0,1,0,0,0,0,6,0,0,0,0
18/10/2015 15:00,Inner Gneerings,The Caves,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7/03/2015 14:15,Inner Gneerings,The Caves,2,52,1,0,0,0,0,0,0,0,1,0,0,0,0,52,2,0,0,0,0,0,0,0,1,2,0,0,0,25,1,0,0,2,0,0,0,0,0,1,0,0,0,38,2,0,0,1,0,0,0,0,0,3,0,0,0
14/10/2017 9:23,Inner Gneerings,The Caves,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,2,1,1,0,0,0,0,0,0,0
18/08/2013 10:35,Inner Gneerings,The Caves,2,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,1,0
30/11/2014 13:10,Inner Gneerings,The Caves,3,10,5,0,0,5,3,0,0,0,3,0,0,0,0,11,5,0,0,3,5,0,0,0,9,0,0,0,0,14,5,0,0,2,4,0,0,0,2,0,0,0,0,6,10,0,0,1,1,0,0,0,7,0,0,0,0
5/09/2009 0:00,Jew Shoal,The Pinnacles (The Pin),1,0,0,2,0,2,0,0,0,1,3,9,0,0,4,10,1,0,0,0,0,0,0,1,4,1,0,0,0,60,1,0,0,1,0,0,0,0,4,5,0,1,1,0,0,0,0,0,2,0,0,0,2,5,0,0,1
10/11/2012 8:35,Jew Shoal,The Pinnacles (The Pin),1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,30,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
29/09/2013 8:00,Jew Shoal,The Pinnacles (The Pin),1,50,1,0,0,2,0,0,0,0,0,0,0,0,0,50,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2011 10:30,Jew Shoal,The Pinnacles (The Pin),1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,7,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
14/11/2010 0:00,Jew Shoal,The Pinnacles (The Pin),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0
29/09/2013 10:00,Jew Shoal,The Pinnacles (The Pin),2,7,1,0,0,4,2,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,2,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0
26/03/2019 11:30,Kings Beach,Kings Beach Reef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,0
26/03/2011 8:00,Kings Beach,Kings Beach Reef,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2015 8:15,Kings Beach,Kings Beach Reef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2016 10:20,Kings Beach,Kings Beach Reef,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,0,0,0,0,0,0,2,0,0,2,0,90,5,0,0,0,0,0,0,0,4,0,0,1,0,61,30,0,0,0,0,0,0,0,0,0,0,0,0
3/03/2018 8:30,Kings Beach,Kings Beach Reef,1,45,1,0,0,0,0,0,0,1,7,1,0,0,1,20,5,0,0,1,0,0,0,0,2,0,0,0,0,15,5,0,0,1,0,0,0,1,2,0,0,6,0,22,5,0,0,1,0,0,0,0,0,2,0,0,0
20/06/2014 13:00,Kings Beach,Kings Beach Reef,1,20,20,0,0,0,0,0,0,0,0,0,0,1,0,30,20,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0
19/12/2014 6:00,Kings Beach,Kings Beach Reef,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0
17/10/2013 6:00,Kings Beach,Kings Beach Reef,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2009 0:00,Kings Beach,Kings Beach Reef,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/07/2019 11:00,Kirra Reef,Outer Kirra Reef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/04/2016 11:50,Kirra Reef,Outer Kirra Reef,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/10/2011 8:00,Little Halls Reef,Little Halls Reef,1,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14/02/2016 0:00,Macleay Island,Macleay Island,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/06/2019 9:50,Macleay Island,Macleay Island,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0
16/11/2010 0:00,Macleay Island,Macleay Island,1,5,0,0,0,0,1,0,0,0,2,6,0,0,0,5,12,0,0,1,1,0,0,0,1,1,0,0,0,12,2,0,0,0,2,0,0,0,1,5,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0
11/03/2017 11:03,Macleay Island,Macleay Island,1,39,30,0,0,0,0,0,0,0,1,0,0,0,0,58,35,0,0,0,0,0,0,0,1,0,0,0,0,64,20,0,0,1,0,0,0,0,0,0,0,0,0,58,15,0,0,1,0,0,0,0,0,0,0,0,0
17/11/2017 10:35,Macleay Island,Macleay Island,1,40,30,0,0,0,0,0,0,0,0,0,0,0,0,43,35,0,0,2,0,0,0,0,0,0,0,0,0,52,20,0,0,0,0,0,0,0,0,0,0,0,0,31,15,0,0,2,0,0,0,0,0,0,0,0,0
1/07/2018 13:00,Mud Island,Coral Galore,1,18,15,0,0,0,0,0,0,0,2,0,0,0,0,10,20,0,0,0,0,0,0,0,2,0,0,0,0,30,20,0,0,0,0,0,0,0,2,0,0,0,0,26,15,0,0,0,0,0,0,0,1,0,0,0,0
11/01/2019 10:35,Mud Island,Coral Galore,1,90,5,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23/06/2019 10:30,Mud Island,Coral Galore,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/2017 9:30,Mud Island,Coral Galore,1,20,5,0,0,0,0,0,0,1,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,1,0,0,0,50,5,0,0,0,0,0,0,2,0,0,0,0,0
1/07/2018 11:00,Mud Island,Rubble Patch,1,55,3,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,1,0,0,0,0
7/07/2019 9:40,Mud Island,Rubble Patch,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,50,5,0,0,2,1,3,0,0,0,0,0,0,0,15,5,0,0,1,1,3,0,0,0,0,0,0,0
22/05/2019 10:45,Mud Island,Rubble Patch,1,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17/12/2017 11:10,Mud Island,Rubble Patch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0
22/01/2016 12:30,Mudjimba (Old Woman) Island,NorthWest Reef,1,17,2,0,0,0,1,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,11,0,0,0,0
8/11/2013 1:45,Mudjimba (Old Woman) Island,NorthWest Reef,1,0,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0
3/05/2019 8:03,Mudjimba (Old Woman) Island,NorthWest Reef,1,30,20,0,0,0,0,0,0,0,0,2,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,1,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,4,0,0,0,0,0,0,0,0
7/03/2015 12:00,Mudjimba (Old Woman) Island,NorthWest Reef,1,40,20,0,0,0,0,0,0,0,2,1,0,1,0,40,12,0,0,0,0,0,0,0,1,0,0,0,0,23,7,0,0,0,0,0,0,0,0,1,0,0,0,65,15,0,0,0,0,0,0,0,1,0,0,0,0
18/11/2017 8:30,Mudjimba (Old Woman) Island,NorthWest Reef,1,25,1,0,0,2,0,0,0,0,3,2,0,0,1,29,10,0,0,2,0,0,0,0,1,0,0,1,0,21,10,0,0,1,0,0,0,0,1,1,0,0,1,13,5,0,0,1,0,0,0,0,2,0,0,0,0
27/01/2017 16:00,Mudjimba (Old Woman) Island,NorthWest Reef,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
3/12/2007 0:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19/09/2010 0:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0
4/03/2018 8:30,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,55,1,0,0,4,1,0,0,1,8,0,0,0,0,52,1,0,0,1,1,0,0,2,10,4,0,0,0,82,1,0,0,3,2,0,0,0,12,0,0,0,0,36,1,2,0,4,0,0,0,0,0,0,0,0,0
5/10/2014 15:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,27,15,0,0,0,3,0,0,0,5,0,0,0,0,29,10,0,0,1,0,0,0,0,1,0,0,0,0,9,5,0,0,0,0,0,0,0,1,1,0,0,1,18,5,0,0,2,1,0,0,0,4,0,0,0,0
5/08/2012 15:30,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,17,1,0,0,0,0,0,0,0,2,2,0,0,1,59,1,0,0,1,0,0,0,0,1,2,0,0,0,23,1,1,0,1,0,0,0,0,0,2,0,0,0,15,1,1,0,0,0,0,0,0,3,0,0,0,0
3/05/2019 10:20,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,36,20,0,0,0,0,0,0,0,1,0,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,2,0,0,0,1,0,0,0,0,0
24/06/2011 8:50,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,0,0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
18/08/2013 8:30,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,2,6,0,0,0,0,1,1,0,0,0,0,0,0,4,5,4,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,0,0
21/11/2015 14:30,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,5,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,30,1,0,0,0,6,0,0,0,0,0,0,0,0,40,1,0,0,0,4,0,0,0,0,0,0,2,0
18/07/2009 0:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,18,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0
12/11/2016 9:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),1,30,1,0,0,2,0,0,0,0,11,0,0,0,0,10,1,0,0,1,1,0,0,3,8,0,0,0,0,22,10,0,0,2,1,0,0,2,5,0,0,0,0,10,1,0,0,0,0,0,0,2,8,0,0,0,0
18/10/2015 13:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/10/2014 13:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),2,13,10,0,0,1,0,0,0,0,7,0,0,0,0,9,5,0,0,0,0,0,0,0,4,0,0,0,1,11,5,0,0,3,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,3,0,0,0,2
4/11/2016 13:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),2,8,1,0,0,3,0,0,0,0,0,1,0,0,0,8,1,0,0,3,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
15/09/2013 15:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,10,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
23/09/2018 8:15,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),2,0,0,0,0,0,3,0,0,0,2,2,0,0,0,100,1,0,0,0,1,0,0,0,1,0,0,0,0,100,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,1,3,3,0,0,0
14/10/2017 7:18,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
22/01/2016 14:33,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,44,1,0,0,2,0,0,1,1,0,0,0,0,0,33,1,0,0,2,1,2,2,0,0,0,0,0,0,17,1,0,0,2,0,0,0,1,0,0,0,0,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0
26/04/2019 10:20,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,80,1,0,0,0,4,0,0,0,0,0,0,0,0
4/11/2016 15:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,10,1,1,0,6,0,0,0,0,0,0,0,0,0,7,1,1,0,2,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,1,1,0,0,0,25,1,0,0,0,0,0,0,0,3,1,0,1,0
20/01/2018 11:00,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,60,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,5,0,1,0
8/11/2013 3:35,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,3,3,0,1,0
18/11/2017 10:30,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,20,1,0,0,1,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,50,1,0,0,0,0,0,0,1,0,2,0,0,0,30,1,0,0,1,0,0,0,0,0,3,0,0,0
3/05/2019 10:48,Mudjimba (Old Woman) Island,The Ledge (Mudjimba Island),3,50,20,0,0,0,1,0,0,0,1,0,0,1,1,26,10,0,0,2,1,0,0,0,2,0,0,0,1,35,40,0,0,0,0,0,0,0,1,1,0,0,0,45,30,0,0,1,2,0,0,0,0,0,0,0,2
21/10/2009 0:00,Myora Reef,Myora Reef,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1
2/09/2018 12:45,Myora Reef,Myora Reef,1,31,20,0,0,0,0,0,0,0,1,0,0,0,0,20,10,3,0,0,0,0,0,0,0,0,0,0,0,24,10,3,0,0,0,0,0,0,0,0,0,0,1,17,10,2,0,2,0,0,0,0,2,1,0,0,0
28/04/2016 12:30,Myora Reef,Myora Reef,1,20,1,0,0,2,1,0,0,0,0,0,0,0,0,80,1,0,0,4,2,0,0,0,0,2,0,1,0,70,1,0,0,0,2,0,0,0,0,1,0,1,0,90,1,0,0,1,0,0,0,0,0,1,0,3,0
27/10/2010 0:00,Myora Reef,Myora Reef,1,0,0,0,0,4,0,0,0,0,11,3,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,80,1,0,0,13,1,0,0,1,23,6,0,0,0,0,0,0,0,17,0,0,0,0,26,1,0,0,0
19/12/2013 9:45,Myora Reef,Myora Reef,1,19,15,0,0,0,0,0,0,0,0,0,0,0,0,29,20,0,0,2,0,0,0,0,0,0,0,0,0,29,20,0,0,0,1,0,0,0,7,2,0,0,0,23,20,0,0,3,3,0,0,0,3,1,0,0,0
31/10/2015 11:30,Myora Reef,Myora Reef,1,0,0,0,0,3,0,0,0,4,5,0,0,0,0,5,5,0,0,1,0,0,0,0,4,0,0,4,0,25,10,0,0,2,0,0,0,2,8,0,0,0,0,58,10,0,0,3,0,0,0,0,11,1,0,0,0
2/02/2012 11:30,Myora Reef,Myora Reef,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,1,15,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,0,3,1,0,0,0
